InvoiceID,SupplierID,POID,InvoiceDate,Amount,AmountEUR,Status,Currency,EUR_PLN,EUR_USD,FX_to_EUR_Inv,PaymentID,PaymentDate,PaymentAmount,PaymentAmountEUR
INV700200,75,PO700200,2023-11-11,2958.35,2958.35,Matched,EUR,4.3106,1.1056,1.0,PAY700200,,,
INV700201,45,PO700201,2023-10-20,1242.34,1242.34,Matched,EUR,4.2704,1.0767,1.0,PAY700201,2023-11-25,1242.34,1242.34
INV700202,65,PO700202,2022-12-25,255414.31,60338.84,Matched,PLN,4.233,1.0676,0.2362390739428301,PAY700202,2023-02-23,255414.31,59734.86
INV700203,6,PO700203,2024-08-09,733012.91,169659.28,Matched,PLN,4.3205,1.0974,0.2314546927438953,PAY700203,,,
INV700204,162,PO700204,2022-07-26,712932.55,166103.43,Matched,PLN,4.2921,1.1315,0.2329861839192936,PAY700204,2022-08-16,712932.55,167887.1
INV700205,111,PO700205,2023-10-18,263163.13,263163.13,Matched,EUR,4.2664,1.0947,1.0,PAY700205,2023-11-18,263163.13,263163.13
INV700206,196,PO700206,2023-08-29,152487.14,152487.14,Matched,EUR,4.2121,1.14,1.0,PAY700206,2023-10-20,152487.14,152487.14
INV700207,57,PO700207,2023-02-02,851509.8,198677.01,Matched,PLN,4.2859,1.1186,0.2333232226603513,PAY700207,2023-03-26,851509.8,196290.87
INV700208,200,PO700208,2024-04-02,5088.24,5088.24,Matched,EUR,4.2911,1.1368,1.0,PAY700208,2024-05-11,5088.24,5088.24
INV700209,138,PO700209,2023-11-22,124091.84,124091.84,Mismatch,EUR,4.2783,1.0897,1.0,PAY700209,2023-12-27,124091.84,124091.84
INV700210,134,PO700210,2025-01-16,27461.12,,Matched,PLN,,,,PAY700210,2025-03-13,27461.12,
INV700211,129,PO700211,2022-09-02,730651.04,168496.42,Matched,PLN,4.3363,1.0921,0.230611350690681,PAY700211,2022-10-09,730651.04,170366.55
INV700212,208,PO700212,2024-08-23,120279.17,120279.17,Matched,EUR,4.349,1.0957,1.0,PAY700212,2024-10-21,120279.17,120279.17
INV700213,115,PO700213,2024-12-22,80057.07,80057.07,Matched,EUR,4.2814,1.0545,1.0,PAY700213,2025-01-14,80057.07,
INV700214,171,PO700214,2023-04-02,405714.65,93720.18,Mismatch,PLN,4.329,1.1019,0.231000231000231,PAY700214,2023-05-23,405714.65,94686.95
INV700215,167,PO700215,2025-02-13,506616.25,,Matched,PLN,,,,PAY700215,2025-04-04,506616.25,
INV700216,225,PO700216,2023-10-04,97179.96,90737.59,Matched,USD,4.349,1.071,0.9337068160597572,PAY700216,2023-11-24,97179.96,89286.99
INV700217,29,PO700217,2022-10-07,551675.5,128703.69,Matched,PLN,4.2864,1.0914,0.2332960059723777,PAY700217,2022-11-07,551675.5,130472.18
INV700218,5,PO700218,2023-07-27,153223.24,153223.24,Matched,EUR,4.1919,1.0728,1.0,PAY700218,2023-08-27,153223.24,153223.24
INV700219,31,PO700219,2025-02-02,41029.4,,Matched,PLN,,,,PAY700219,2025-03-10,41029.4,
INV700220,104,PO700220,2023-11-09,704517.3,160533.5,Matched,PLN,4.3886,1.0702,0.2278630998496103,PAY700220,2023-12-18,704517.3,162447.21
INV700221,92,PO700221,2022-05-13,69504.39,69504.39,Matched,EUR,4.3278,1.1091,1.0,PAY700221,2022-06-17,69504.39,69504.39
INV700222,132,PO700222,2023-04-08,17874.75,17874.75,Matched,EUR,4.2848,1.0983,1.0,PAY700222,2023-05-22,17874.75,17874.75
INV700223,119,PO700223,2022-03-20,99661.5,23613.11,Matched,PLN,4.2206,1.0925,0.2369331374686063,PAY700223,2022-04-27,99661.5,23252.8
INV700224,7,PO700224,2023-06-15,165132.82,165132.82,Mismatch,EUR,4.3209,1.1192,1.0,PAY700224,2023-07-13,165132.82,165132.82
INV700225,206,PO700225,2023-02-23,110511.96,110511.96,Matched,EUR,4.2758,1.1383,1.0,PAY700225,2023-04-04,110511.96,110511.96
INV700226,107,PO700226,2023-08-19,259422.34,60987.46,Matched,PLN,4.2537,1.0778,0.2350894515363095,PAY700226,2023-10-11,259422.34,59624.98
INV700227,34,PO700227,2022-10-24,184756.25,166777.62,Matched,USD,4.2022,1.1078,0.9026900162484204,PAY700227,,,
INV700228,92,PO700228,2025-03-06,124101.03,124101.03,Matched,EUR,,,1.0,PAY700228,,,
INV700229,112,PO700229,2023-12-02,49762.28,49762.28,Matched,EUR,4.2444,1.1154,1.0,PAY700229,2023-12-28,49762.28,49762.28
INV700230,213,PO700230,2023-01-03,55649.35,55649.35,Matched,EUR,4.3801,1.1004,1.0,PAY700230,2023-02-28,55649.35,55649.35
INV700231,163,PO700231,2024-05-08,537215.41,124094.02,Matched,PLN,4.3291,1.0772,0.2309948950128202,PAY700231,2024-06-22,537215.41,125210.44
INV700233,171,PO700233,2022-08-20,368474.78,84712.69,Matched,PLN,4.3497,1.0779,0.2299009127066234,PAY700233,2022-10-05,368474.78,87586.11
INV700234,219,PO700234,2023-05-22,5128.76,5128.76,Matched,EUR,4.2669,1.0782,1.0,PAY700234,,,
INV700235,10,PO700235,2022-11-29,167208.93,38482.18,Mismatch,PLN,4.3451,1.0748,0.2301443004763986,PAY700235,2023-01-16,167208.93,38887.61
INV700236,219,PO700236,2024-08-23,72036.22,72036.22,Mismatch,EUR,4.349,1.0957,1.0,PAY700236,2024-09-20,72036.22,72036.22
INV700237,83,PO700237,2025-03-18,85086.81,85086.81,Matched,EUR,,,1.0,PAY700237,,,
INV700238,199,PO700238,2024-05-01,391058.88,91894.93,Matched,PLN,4.2555,1.1049,0.2349900129244507,PAY700238,2024-05-28,391058.88,92039.84
INV700239,94,PO700239,2024-10-03,20088.1,20088.1,Matched,EUR,4.2935,1.1018,1.0,PAY700239,,,
INV700240,62,PO700240,2023-08-09,542399.04,126421.56,Matched,PLN,4.2904,1.0589,0.2330785008390826,PAY700240,2023-09-30,542399.04,129302.72
INV700241,103,PO700241,2024-07-20,574008.25,135270.83,Matched,PLN,4.2434,1.0972,0.2356600838949898,PAY700241,2024-08-26,574008.25,133642.58
INV700242,155,PO700242,2023-10-23,11754.54,10853.68,Matched,USD,4.2223,1.083,0.9233610341643584,PAY700242,2023-11-28,11754.54,10872.76
INV700243,49,PO700243,2023-03-22,245929.78,57516.67,Matched,PLN,4.2758,1.0852,0.2338743626923616,PAY700243,2023-04-23,245929.78,57842.69
INV700245,108,PO700245,2023-09-19,58534.08,58534.08,Matched,EUR,4.2351,1.1079,1.0,PAY700245,2023-10-26,58534.08,58534.08
INV700246,242,PO700246,2023-05-04,5768.89,5768.89,Matched,EUR,4.3129,1.0944,1.0,PAY700246,2023-06-09,5768.89,5768.89
INV700247,69,PO700247,2024-06-29,274286.71,64513.76,Matched,PLN,4.2516,1.103,0.2352055696678897,PAY700247,,,
INV700248,110,PO700248,2023-12-16,48438.83,48438.83,Matched,EUR,4.4094,1.0872,1.0,PAY700248,2024-01-24,48438.83,48438.83
INV700249,20,PO700249,2024-05-07,78751.88,78751.88,Matched,EUR,4.2781,1.0788,1.0,PAY700249,2024-06-18,78751.88,78751.88
INV700250,60,PO700250,2022-11-23,258799.66,229249.41,Matched,USD,4.2822,1.1289,0.8858180529719195,PAY700250,2023-01-12,258799.66,238459.1
INV700251,228,PO700251,2024-07-21,516698.58,117447.51,Matched,PLN,4.3994,1.1163,0.2273037232349866,PAY700251,2024-08-25,516698.58,121975.07
INV700252,3,PO700252,2023-05-21,105733.94,105733.94,Matched,EUR,4.2275,1.0695,1.0,PAY700252,2023-06-30,105733.94,105733.94
INV700253,173,PO700253,2022-11-29,224970.34,51775.64,Matched,PLN,4.3451,1.0748,0.2301443004763986,PAY700253,2023-01-06,224970.34,52479.78
INV700254,35,PO700254,2023-06-22,944057.0,216417.63,Matched,PLN,4.3622,1.1209,0.2292421255329879,PAY700254,2023-08-13,944057.0,223176.05
INV700255,116,PO700255,2023-08-17,18903.9,18903.9,Matched,EUR,4.2659,1.0904,1.0,PAY700255,2023-09-15,18903.9,18903.9
INV700256,72,PO700256,2024-11-24,121095.9,121095.9,Matched,EUR,4.3362,1.078,1.0,PAY700256,2024-12-17,121095.9,121095.9
INV700257,150,PO700257,2023-03-31,170658.77,170658.77,Matched,EUR,4.2757,1.0903,1.0,PAY700257,2023-04-23,170658.77,170658.77
INV700258,121,PO700258,2022-11-11,118252.86,107054.92,Matched,USD,4.3394,1.1046,0.9053050878145936,PAY700258,2022-12-18,118252.86,108220.79
INV700259,171,PO700259,2022-12-27,122109.79,28126.82,Matched,PLN,4.3414,1.1011,0.2303404431750126,PAY700259,2023-02-19,122109.79,28655.53
INV700260,218,PO700260,2025-01-31,186155.08,,Matched,USD,,,,PAY700260,2025-04-06,186155.08,
INV700261,119,PO700261,2024-03-10,257838.24,60161.05,Mismatch,PLN,4.2858,1.1043,0.2333286667599981,PAY700261,2024-05-03,257838.24,59518.07
INV700263,201,PO700263,2023-11-27,661367.06,157844.17,Matched,PLN,4.19,1.1042,0.2386634844868735,PAY700263,2024-01-01,661367.06,151634.05
INV700264,176,PO700264,2022-09-03,583063.45,139056.39,Matched,PLN,4.193,1.0919,0.2384927259718579,PAY700264,2022-10-09,583063.45,135953.42
INV700266,229,PO700266,2023-01-17,20423.43,20423.43,Matched,EUR,4.3591,1.0889,1.0,PAY700266,,,
INV700267,48,PO700267,2023-11-02,3848.8,3848.8,Matched,EUR,4.3522,1.0743,1.0,PAY700267,,,
INV700268,123,PO700268,2024-03-25,86415.95,86415.95,Matched,EUR,4.3423,1.1082,1.0,PAY700268,2024-04-24,86415.95,86415.95
INV700269,131,PO700269,2022-11-29,143362.38,143362.38,Matched,EUR,4.3451,1.0748,1.0,PAY700269,2022-12-27,143362.38,143362.38
INV700270,189,PO700270,2024-05-26,205559.92,205559.92,Matched,EUR,4.3054,1.075,1.0,PAY700270,2024-07-13,205559.92,205559.92
INV700271,17,PO700271,2024-10-15,14918.07,14918.07,Matched,EUR,4.2673,1.1034,1.0,PAY700271,2024-11-06,14768.89,14768.89
INV700273,242,PO700273,2024-09-26,166847.52,166847.52,Matched,EUR,4.2606,1.112,1.0,PAY700273,2024-10-27,166847.52,166847.52
INV700274,37,PO700274,2023-07-17,316382.17,73745.32,Matched,PLN,4.2902,1.0944,0.2330893664631019,PAY700274,2023-08-30,316382.17,75393.71
INV700275,122,PO700275,2023-05-06,262767.33,62071.51,Matched,PLN,4.2333,1.1057,0.2362223324593107,PAY700275,2023-06-16,262767.33,62783.39
INV700277,6,PO700277,2024-04-06,968038.23,226293.48,Matched,PLN,4.2778,1.0989,0.2337650194024966,PAY700277,2024-06-05,968038.23,223617.05
INV700278,238,PO700278,2024-06-20,196359.34,196359.34,Matched,EUR,4.2502,1.1134,1.0,PAY700278,,,
INV700279,120,PO700279,2023-03-23,110562.08,110562.08,Matched,EUR,4.2329,1.117,1.0,PAY700279,2023-05-09,110562.08,110562.08
INV700280,224,PO700280,2022-05-26,978927.68,229520.45,Matched,PLN,4.2651,1.1229,0.2344610911819183,PAY700280,2022-06-21,978927.68,227954.47
INV700281,163,PO700281,2024-02-05,358371.26,83967.02,Matched,PLN,4.268,1.1164,0.2343017806935332,PAY700281,,,
INV700282,223,PO700282,2022-09-12,135446.4,135446.4,Matched,EUR,4.2762,1.0899,1.0,PAY700282,2022-10-12,135446.4,135446.4
INV700283,113,PO700283,2023-10-29,759525.85,175102.79,Mismatch,PLN,4.3376,1.0666,0.2305422353375138,PAY700283,2023-12-02,759525.85,178947.75
INV700284,115,PO700284,2022-12-24,4782.58,4782.58,Mismatch,EUR,4.235,1.1074,1.0,PAY700284,2023-02-16,4782.58,4782.58
INV700285,186,PO700285,2022-06-28,646149.48,151386.88,Matched,PLN,4.2682,1.0866,0.2342908017431235,PAY700285,2022-07-23,646149.48,151852.95
INV700286,14,PO700286,2022-08-12,111236.74,111236.74,Matched,EUR,4.2575,1.1297,1.0,PAY700286,2022-09-15,111236.74,111236.74
INV700287,102,PO700287,2022-10-06,199093.04,199093.04,Matched,EUR,4.1919,1.0941,1.0,PAY700287,2022-12-02,199093.04,199093.04
INV700288,138,PO700288,2022-08-31,24503.33,24503.33,Matched,EUR,4.2364,1.1249,1.0,PAY700288,2022-10-18,24503.33,24503.33
INV700289,202,PO700289,2022-05-11,128100.3,128100.3,Matched,EUR,4.2716,1.0815,1.0,PAY700289,2022-07-09,128100.3,128100.3
INV700290,219,PO700290,2024-04-08,219974.49,219974.49,Matched,EUR,4.2734,1.0893,1.0,PAY700290,2024-05-21,219974.49,219974.49
INV700291,153,PO700291,2023-09-29,108020.65,94597.29,Matched,USD,4.2886,1.1419,0.875733426744899,PAY700291,2023-10-27,108020.65,99484.85
INV700292,185,PO700292,2022-07-11,686570.68,158444.26,Matched,PLN,4.3332,1.06,0.2307763315794332,PAY700292,,,
INV700293,100,PO700293,2022-08-04,335111.55,335111.55,Matched,EUR,4.2721,1.0817,1.0,PAY700293,2022-09-19,330084.88,330084.88
INV700294,41,PO700294,2023-07-13,108421.29,108421.29,Matched,EUR,4.2496,1.0891,1.0,PAY700294,2023-08-31,108421.29,108421.29
INV700295,191,PO700295,2024-02-27,211180.26,49820.77,Matched,PLN,4.2388,1.0979,0.2359158252335566,PAY700295,2024-04-10,211180.26,49401.2
INV700296,205,PO700296,2023-01-04,15677.16,14277.92,Matched,USD,4.3277,1.098,0.9107468123861566,PAY700296,2023-02-01,15677.16,14086.76
INV700297,107,PO700297,2024-12-11,402906.16,94652.23,Matched,PLN,4.2567,1.0733,0.2349237672375314,PAY700297,2025-02-14,402906.16,
INV700298,171,PO700298,2023-10-01,771425.44,183567.83,Matched,PLN,4.2024,1.1076,0.2379592613744527,PAY700298,2023-11-17,755996.93,174393.76
INV700299,110,PO700299,2023-10-26,7574.84,7574.84,Matched,EUR,4.253,1.1096,1.0,PAY700299,2023-12-18,7574.84,7574.84
INV700300,79,PO700300,2023-01-26,173080.72,162868.84,Matched,USD,4.2366,1.0627,0.9409993413004611,PAY700300,2023-03-19,173080.72,155382.64
INV700301,172,PO700301,2024-07-25,719659.82,168136.96,Matched,PLN,4.2802,1.0981,0.233633942339143,PAY700301,2024-08-30,712463.22,167131.11
INV700302,205,PO700302,2023-02-17,81066.26,74495.74,Matched,USD,4.254,1.0882,0.9189487226612756,PAY700302,2023-03-25,81066.26,76040.02
INV700303,33,PO700303,2022-06-05,754241.57,176377.14,Matched,PLN,4.2763,1.0547,0.2338470172812946,PAY700303,,,
INV700304,45,PO700304,2023-10-16,33422.79,33422.79,Matched,EUR,4.2732,1.096,1.0,PAY700304,2023-11-14,33422.79,33422.79
INV700306,250,PO700306,2024-01-17,86137.36,20102.54,Matched,PLN,4.2849,1.0687,0.2333776750916007,PAY700306,2024-03-05,86137.36,19861.5
INV700307,66,PO700307,2024-11-17,1053114.86,250855.12,Matched,PLN,4.1981,1.0893,0.2382029965936971,PAY700307,2024-12-09,1053114.86,245509.93
INV700309,8,PO700309,2023-05-02,693816.09,160068.31,Matched,PLN,4.3345,1.0822,0.2307071173145691,PAY700309,2023-06-16,693816.09,165774.52
INV700310,14,PO700310,2024-03-06,178660.86,178660.86,Matched,EUR,4.3299,1.0858,1.0,PAY700310,2024-04-07,175087.64,175087.64
INV700311,4,PO700311,2023-10-03,241986.68,57679.05,Matched,PLN,4.1954,1.0937,0.2383562949897506,PAY700311,2023-11-18,241986.68,57394.5
INV700312,156,PO700312,2024-04-11,102307.55,102307.55,Matched,EUR,4.2592,1.0824,1.0,PAY700312,2024-05-11,102307.55,102307.55
INV700313,87,PO700313,2023-03-10,144131.79,33958.11,Matched,PLN,4.2444,1.0957,0.2356045613043068,PAY700313,2023-04-08,144131.79,33637.93
INV700314,155,PO700314,2022-12-17,278583.38,255042.92,Matched,USD,4.2793,1.0923,0.9154994049253868,PAY700314,2023-01-26,278583.38,262146.78
INV700315,97,PO700315,2023-11-21,91291.56,91291.56,Matched,EUR,4.2621,1.1379,1.0,PAY700315,2024-01-03,91291.56,91291.56
INV700316,9,PO700316,2024-12-07,160488.92,160488.92,Matched,EUR,4.2568,1.1214,1.0,PAY700316,2024-12-29,160488.92,160488.92
INV700317,152,PO700317,2024-05-07,475956.8,111254.25,Matched,PLN,4.2781,1.0788,0.2337486267268179,PAY700317,2024-06-13,475956.8,110221.11
INV700318,152,PO700318,2024-10-06,341369.71,79940.45,Matched,PLN,4.2703,1.07,0.2341755848535232,PAY700318,2024-12-09,341369.71,79582.63
INV700319,32,PO700319,2023-05-06,65373.44,15442.67,Matched,PLN,4.2333,1.1057,0.2362223324593107,PAY700319,2023-06-12,65373.44,15288.46
INV700320,146,PO700320,2024-06-25,324728.93,75304.7,Matched,PLN,4.3122,1.0802,0.2319001901581559,PAY700320,2024-08-10,324728.93,77451.03
INV700321,199,PO700321,2024-12-05,687684.55,161008.77,Mismatch,PLN,4.2711,1.0966,0.2341317225070825,PAY700321,2025-01-24,687684.55,
INV700322,91,PO700322,2024-04-19,610275.63,142335.02,Matched,PLN,4.2876,1.0835,0.2332307118201324,PAY700322,2024-05-19,610275.63,140759.21
INV700323,4,PO700323,2024-08-02,288879.91,67125.18,Matched,PLN,4.3036,1.0938,0.2323636025652941,PAY700323,2024-09-07,288879.91,67607.46
INV700324,214,PO700324,2023-11-03,71177.56,71177.56,Matched,EUR,4.2827,1.0805,1.0,PAY700324,2023-12-20,71177.56,71177.56
INV700325,25,PO700325,2022-05-18,58677.81,58677.81,Mismatch,EUR,4.3304,1.0806,1.0,PAY700325,,,
INV700326,57,PO700326,2024-09-24,1193959.45,275582.1,Matched,PLN,4.3325,1.0827,0.2308136180034622,PAY700326,2024-10-28,1193959.45,275951.52
INV700327,123,PO700327,2022-09-22,119032.12,119032.12,Matched,EUR,4.3024,1.1167,1.0,PAY700327,2022-11-19,119032.12,119032.12
INV700328,84,PO700328,2024-06-14,39466.37,8935.92,Matched,PLN,4.4166,1.0719,0.2264185119775393,PAY700328,2024-07-21,39466.37,8970.85
INV700329,62,PO700329,2022-06-07,599356.36,144204.31,Matched,PLN,4.1563,1.1289,0.240598609340038,PAY700329,2022-07-30,599356.36,139100.53
INV700330,219,PO700330,2022-09-14,44509.86,44509.86,Matched,EUR,4.3367,1.1057,1.0,PAY700330,2022-11-03,44509.86,44509.86
INV700331,61,PO700331,2023-10-19,233930.62,219097.71,Matched,USD,4.2562,1.0677,0.9365926758452748,PAY700331,2023-12-02,233930.62,209728.01
INV700332,191,PO700332,2024-04-02,452609.09,105476.24,Matched,PLN,4.2911,1.1368,0.233040479131225,PAY700332,2024-05-01,452609.09,106358.62
INV700333,199,PO700333,2024-01-14,149234.42,34403.25,Matched,PLN,4.3378,1.143,0.2305316058831666,PAY700333,2024-02-23,149234.42,34479.56
INV700335,130,PO700335,2023-10-23,292443.74,270031.15,Matched,USD,4.2223,1.083,0.9233610341643584,PAY700335,2023-12-21,292443.74,263202.0
INV700336,219,PO700336,2025-02-02,224875.46,224875.46,Matched,EUR,,,1.0,PAY700336,2025-04-06,224875.46,
INV700337,145,PO700337,2024-03-24,56807.68,56807.68,Matched,EUR,4.3201,1.1002,1.0,PAY700337,2024-05-10,56807.68,56807.68
INV700338,120,PO700338,2022-06-06,93325.91,93325.91,Matched,EUR,4.262,1.088,1.0,PAY700338,2022-07-30,93325.91,93325.91
INV700339,240,PO700339,2024-04-28,40744.62,9592.61,Matched,PLN,4.2475,1.0664,0.2354326074161271,PAY700339,2024-06-11,40337.17,9411.38
INV700340,241,PO700340,2024-10-03,216801.3,216801.3,Matched,EUR,4.2935,1.1018,1.0,PAY700340,2024-11-23,216801.3,216801.3
INV700341,35,PO700341,2024-03-04,906908.95,212127.56,Matched,PLN,4.2753,1.1105,0.2339017144995673,PAY700341,2024-04-22,906908.95,211770.92
INV700342,187,PO700342,2022-08-25,155733.74,155733.74,Matched,EUR,4.3197,1.1459,1.0,PAY700342,2022-10-17,155733.74,155733.74
INV700343,139,PO700343,2022-11-09,188137.23,44247.8,Matched,PLN,4.2519,1.1112,0.2351889743408829,PAY700343,2022-12-28,188137.23,42341.78
INV700344,42,PO700344,2023-01-16,660592.94,153633.41,Matched,PLN,4.2998,1.1394,0.2325689566956602,PAY700344,2023-02-18,660592.94,154937.83
INV700345,79,PO700345,2024-03-01,115803.66,101984.73,Matched,USD,4.3402,1.1355,0.8806693086745927,PAY700345,2024-04-15,115803.66,106154.24
INV700346,174,PO700346,2025-01-28,125676.11,125676.11,Matched,EUR,,,1.0,PAY700346,2025-03-22,125676.11,
INV700347,227,PO700347,2024-02-28,179426.84,41185.06,Matched,PLN,4.3566,1.0716,0.2295367947481981,PAY700347,2024-04-27,179426.84,41334.02
INV700348,134,PO700348,2023-04-30,1512077.77,351262.06,Matched,PLN,4.3047,1.1109,0.2323042256138639,PAY700348,2023-06-11,1512077.77,351678.71
INV700349,19,PO700349,2023-08-05,99611.15,99611.15,Matched,EUR,4.2107,1.1047,1.0,PAY700349,2023-09-15,99611.15,99611.15
INV700350,136,PO700350,2024-02-11,420774.72,420774.72,Matched,EUR,4.2753,1.0926,1.0,PAY700350,2024-03-14,420774.72,420774.72
INV700351,65,PO700351,2023-09-03,541963.77,127143.94,Mismatch,PLN,4.2626,1.1175,0.2345986017923333,PAY700351,2023-10-17,541963.77,127818.63
INV700352,180,PO700352,2023-08-07,34884.98,8276.0,Matched,PLN,4.2152,1.0997,0.2372366672992977,PAY700352,2023-09-27,34884.98,8124.12
INV700353,10,PO700353,2023-05-14,509779.36,119979.14,Matched,PLN,4.2489,1.0646,0.2353550330673821,PAY700353,2023-06-10,499583.77,116820.71
INV700354,73,PO700354,2022-04-29,871258.59,202378.25,Matched,PLN,4.3051,1.1293,0.2322826415181993,PAY700354,,,
INV700355,123,PO700355,2023-09-22,188549.28,188549.28,Matched,EUR,4.2929,1.1044,1.0,PAY700355,2023-11-04,188549.28,188549.28
INV700356,14,PO700356,2022-06-05,238183.07,238183.07,Matched,EUR,4.2763,1.0547,1.0,PAY700356,2022-07-03,238183.07,238183.07
INV700357,33,PO700357,2022-03-29,634024.04,145345.02,Matched,PLN,4.3622,1.0899,0.2292421255329879,PAY700357,2022-04-26,634024.04,149101.44
INV700358,14,PO700358,2022-12-11,105694.33,105694.33,Matched,EUR,4.2475,1.092,1.0,PAY700358,2023-02-02,105694.33,105694.33
INV700359,69,PO700359,2022-12-29,706386.24,165286.81,Matched,PLN,4.2737,1.0808,0.2339892832908253,PAY700359,2023-02-22,706386.24,161157.66
INV700360,211,PO700360,2023-01-08,231886.62,231886.62,Matched,EUR,4.3328,1.1194,1.0,PAY700360,2023-02-06,231886.62,231886.62
INV700361,184,PO700361,2024-01-25,46267.12,10931.13,Matched,PLN,4.2326,1.0836,0.2362613996125313,PAY700361,2024-03-12,45804.45,10644.52
INV700362,99,PO700362,2023-10-31,163531.57,163531.57,Matched,EUR,4.2445,1.0906,1.0,PAY700362,2024-01-04,163531.57,163531.57
INV700363,155,PO700363,2024-08-15,499.18,461.99,Matched,USD,4.2488,1.0805,0.9254974548819992,PAY700363,2024-09-27,494.19,444.7
INV700364,156,PO700364,2024-05-14,208534.24,208534.24,Mismatch,EUR,4.2766,1.0838,1.0,PAY700364,2024-07-06,208534.24,208534.24
INV700365,99,PO700365,2023-04-22,73708.26,73708.26,Matched,EUR,4.3415,1.1137,1.0,PAY700365,2023-06-24,73708.26,73708.26
INV700366,87,PO700366,2024-06-09,697580.13,162409.23,Matched,PLN,4.2952,1.0815,0.2328180294281989,PAY700366,,,
INV700367,116,PO700367,2023-07-10,91983.6,91983.6,Matched,EUR,4.3245,1.089,1.0,PAY700367,2023-08-29,91983.6,91983.6
INV700368,89,PO700368,2025-01-17,55881.05,,Matched,USD,,,,PAY700368,,,
INV700369,247,PO700369,2024-12-18,699549.79,163308.85,Mismatch,PLN,4.2836,1.0715,0.2334485012606219,PAY700369,,,
INV700370,18,PO700370,2022-04-06,572855.56,135423.64,Mismatch,PLN,4.2301,1.0713,0.2364010307084939,PAY700370,2022-05-09,572855.56,135873.33
INV700372,162,PO700372,2025-01-19,593733.32,,Matched,PLN,,,,PAY700372,2025-03-09,593733.32,
INV700374,21,PO700374,2023-07-01,157676.85,157676.85,Matched,EUR,4.262,1.0915,1.0,PAY700374,2023-08-19,157676.85,157676.85
INV700375,227,PO700375,2025-03-25,280559.43,,Matched,PLN,,,,PAY700375,2025-05-05,280559.43,
INV700376,26,PO700376,2025-01-12,893396.16,,Matched,PLN,,,,PAY700376,,,
INV700377,52,PO700377,2022-11-30,105237.27,105237.27,Matched,EUR,4.2692,1.0969,1.0,PAY700377,2023-01-30,105237.27,105237.27
INV700378,109,PO700378,2024-02-06,33817.47,33817.47,Matched,EUR,4.3199,1.0968,1.0,PAY700378,2024-03-06,33817.47,33817.47
INV700379,138,PO700379,2022-07-28,79943.37,79943.37,Matched,EUR,4.4542,1.0702,1.0,PAY700379,2022-09-01,79943.37,79943.37
INV700380,135,PO700380,2023-11-16,40669.33,40669.33,Mismatch,EUR,4.1612,1.1059,1.0,PAY700380,2023-12-18,40669.33,40669.33
INV700381,28,PO700381,2024-12-13,177683.2,42105.02,Matched,PLN,4.22,1.0934,0.2369668246445497,PAY700381,2025-02-06,177683.2,
INV700383,6,PO700383,2024-12-26,365136.58,84588.93,Matched,PLN,4.3166,1.0654,0.231663809479683,PAY700383,2025-02-18,365136.58,
