POID,Line,ReceiptDate,QtyReceived,OnTimeFlag
PO700190,2,2022-11-01,146,True
PO700191,1,2024-03-03,15,False
PO700191,1,2024-03-08,9,False
PO700192,1,2024-10-19,24,False
PO700192,2,2024-12-29,3,False
PO700192,3,2024-12-15,28,True
PO700192,4,2024-10-21,18,True
PO700192,5,2024-10-24,16,True
PO700192,5,2024-10-29,8,True
PO700192,6,2024-12-14,56,True
PO700193,1,2022-06-19,63,False
PO700193,2,2022-07-06,21,False
PO700193,3,2022-06-03,65,False
PO700193,4,2022-05-14,4,False
PO700193,5,2022-06-25,14,True
PO700193,6,2022-06-11,117,False
PO700194,1,2022-08-17,99,False
PO700194,2,2022-10-11,158,True
PO700194,3,2022-08-18,20,False
PO700195,1,2024-03-11,23,True
PO700195,2,2024-04-11,19,False
PO700195,3,2024-04-19,172,True
PO700195,4,2024-03-14,5,False
PO700195,5,2024-03-11,33,True
PO700196,1,2024-08-30,5,False
PO700196,1,2024-09-02,5,False
PO700196,2,2024-08-05,25,True
PO700196,3,2024-08-07,24,True
PO700196,4,2024-10-13,23,True
PO700197,1,2023-01-14,12,False
PO700197,2,2023-01-05,135,False
PO700197,3,2023-01-10,19,True
PO700198,1,2023-10-02,225,False
PO700198,2,2023-08-19,63,False
PO700198,3,2023-10-03,10,False
PO700198,4,2023-08-18,118,False
PO700198,5,2023-10-05,38,False
PO700199,1,2022-08-15,19,True
PO700199,1,2022-08-23,10,True
PO700199,2,2022-09-06,2,False
PO700199,3,2022-09-08,25,False
PO700199,4,2022-09-22,11,False
PO700200,1,2023-11-07,52,False
PO700200,2,2023-09-17,4,False
PO700200,2,2023-09-25,5,False
PO700201,1,2023-10-18,11,True
PO700202,1,2022-12-18,13,False
PO700202,1,2022-12-20,16,False
PO700203,1,2024-07-02,18,True
PO700203,1,2024-07-03,12,True
PO700203,2,2024-08-01,20,False
PO700203,3,2024-05-28,16,True
PO700203,4,2024-07-31,19,True
PO700204,1,2022-07-26,3,False
PO700204,2,2022-07-02,2,False
PO700204,3,2022-07-11,28,False
PO700204,4,2022-05-10,19,False
PO700204,5,2022-07-01,13,False
PO700204,6,2022-06-25,26,True
PO700205,1,2023-09-22,83,False
PO700205,2,2023-10-08,41,False
PO700205,3,2023-08-24,18,True
PO700205,4,2023-09-27,108,True
PO700205,4,2023-10-02,85,True
PO700205,5,2023-10-14,42,False
PO700205,6,2023-09-01,12,False
PO700205,6,2023-09-05,12,False
PO700206,1,2023-07-04,3,True
PO700206,2,2023-08-22,11,True
PO700206,3,2023-06-27,12,True
PO700206,4,2023-07-03,32,True
PO700206,4,2023-07-04,22,True
PO700206,5,2023-08-20,115,False
PO700207,1,2023-01-13,42,False
PO700207,2,2023-01-24,68,True
PO700207,2,2023-01-27,31,True
PO700207,3,2022-12-25,10,False
PO700207,4,2023-01-25,12,False
PO700207,5,2023-01-04,22,True
PO700207,6,2022-12-16,90,False
PO700208,1,2024-04-02,74,True
PO700209,1,2023-11-05,25,True
PO700209,2,2023-11-09,19,True
PO700209,3,2023-11-20,77,False
PO700210,1,2025-01-07,136,True
PO700211,1,2022-08-31,13,False
PO700211,2,2022-08-16,9,True
PO700211,3,2022-08-20,116,False
PO700212,1,2024-07-13,69,False
PO700212,2,2024-07-01,8,False
PO700212,3,2024-07-09,3,False
PO700212,4,2024-08-13,23,True
PO700213,1,2024-10-07,12,True
PO700213,2,2024-12-18,19,False
PO700213,3,2024-10-13,23,True
PO700214,1,2023-03-24,86,False
PO700214,2,2023-01-27,54,True
PO700214,2,2023-02-02,56,True
PO700215,1,2025-01-26,47,True
PO700215,2,2025-02-13,9,True
PO700215,3,2025-01-23,2,True
PO700215,4,2025-01-01,16,True
PO700216,1,2023-10-01,14,False
PO700216,2,2023-09-26,27,False
PO700216,3,2023-09-12,21,True
PO700217,1,2022-08-08,18,True
PO700217,2,2022-07-31,25,True
PO700217,3,2022-07-28,46,False
PO700217,4,2022-09-29,11,False
PO700218,1,2023-06-23,8,False
PO700218,1,2023-07-03,9,False
PO700218,2,2023-06-15,13,False
PO700218,2,2023-06-16,7,False
PO700218,3,2023-07-27,17,False
PO700218,4,2023-06-29,36,False
PO700219,1,2025-01-30,114,False
PO700219,2,2025-01-02,254,False
PO700220,1,2023-09-08,8,False
PO700220,1,2023-09-11,9,False
PO700220,2,2023-10-19,101,False
PO700220,2,2023-10-23,151,False
PO700220,3,2023-10-14,20,True
PO700220,4,2023-10-17,14,True
PO700220,5,2023-09-01,24,False
PO700220,6,2023-11-03,111,False
PO700221,1,2022-05-10,23,True
PO700222,1,2023-04-02,3,False
PO700222,2,2023-02-22,1,True
PO700222,2,2023-03-01,2,True
PO700223,1,2022-03-12,225,False
PO700224,1,2023-05-24,9,True
PO700224,2,2023-04-05,5,False
PO700224,3,2023-05-11,25,False
PO700224,4,2023-05-06,43,False
PO700224,5,2023-06-09,105,False
PO700224,6,2023-05-24,6,True
PO700224,6,2023-05-31,5,True
PO700225,1,2023-02-09,3,False
PO700225,1,2023-02-14,3,False
PO700225,2,2023-02-15,32,True
PO700225,3,2022-12-28,176,False
PO700226,1,2023-08-16,29,False
PO700226,2,2023-08-15,26,True
PO700227,1,2022-09-23,109,True
PO700227,2,2022-10-19,29,False
PO700228,1,2025-03-01,22,False
PO700228,2,2025-01-05,32,True
PO700228,3,2025-01-24,15,False
PO700228,4,2025-02-27,124,False
PO700228,5,2025-01-06,14,True
PO700229,1,2023-11-22,244,False
PO700229,2,2023-09-19,16,True
PO700230,1,2022-11-23,35,False
PO700230,2,2022-12-23,14,False
PO700230,2,2023-01-02,16,False
PO700231,1,2024-05-02,84,True
PO700231,2,2024-03-14,8,False
PO700231,2,2024-03-22,6,False
PO700231,3,2024-03-18,59,True
PO700232,1,2022-12-07,17,False
PO700232,2,2022-12-18,20,False
PO700233,1,2022-08-03,14,True
PO700233,2,2022-06-18,11,True
PO700233,2,2022-06-22,7,True
PO700233,3,2022-08-06,103,False
PO700233,3,2022-08-11,110,False
PO700233,4,2022-06-06,14,True
PO700233,5,2022-07-28,16,True
PO700234,1,2023-05-20,14,False
PO700235,1,2022-11-24,52,True
PO700236,1,2024-08-08,7,False
PO700236,1,2024-08-15,11,False
PO700237,1,2025-03-12,20,True
PO700237,2,2025-02-04,59,True
PO700238,1,2024-04-18,112,False
PO700238,2,2024-04-29,12,False
PO700238,3,2024-04-18,32,True
PO700239,1,2024-10-01,2,True
PO700239,2,2024-09-26,14,False
PO700240,1,2023-08-03,26,True
PO700240,2,2023-07-14,6,True
PO700240,2,2023-07-21,3,True
PO700240,3,2023-06-13,2,True
PO700240,3,2023-06-20,3,True
PO700240,4,2023-06-21,35,True
PO700240,5,2023-07-27,22,False
PO700240,6,2023-07-01,9,False
PO700241,1,2024-07-13,43,False
PO700241,2,2024-07-13,13,False
PO700241,3,2024-05-31,10,False
PO700241,4,2024-06-10,154,False
PO700241,5,2024-06-18,36,True
PO700241,6,2024-05-09,13,True
PO700241,6,2024-05-15,17,True
PO700242,1,2023-10-14,7,False
PO700243,1,2023-03-18,22,False
PO700243,2,2023-03-11,1,False
PO700243,2,2023-03-14,1,False
PO700244,1,2023-08-15,8,True
PO700244,2,2023-09-07,30,True
PO700244,3,2023-09-05,12,True
PO700244,4,2023-07-15,11,False
PO700244,5,2023-07-16,21,False
PO700244,5,2023-07-20,21,False
PO700245,1,2023-08-23,172,False
PO700245,2,2023-09-12,31,False
PO700246,1,2023-04-05,196,False
PO700246,2,2023-04-30,121,False
PO700247,1,2024-05-20,6,True
PO700247,2,2024-06-24,31,False
PO700248,1,2023-12-15,11,False
PO700249,1,2024-04-30,18,True
PO700249,2,2024-04-21,16,False
PO700249,3,2024-04-21,22,True
PO700250,1,2022-11-05,19,False
PO700250,2,2022-11-07,11,False
PO700250,3,2022-11-15,15,False
PO700250,4,2022-10-13,115,False
PO700251,1,2024-05-31,82,False
PO700251,2,2024-07-20,16,False
PO700252,1,2023-05-15,106,True
PO700253,1,2022-11-20,14,False
PO700254,1,2023-06-13,18,False
PO700254,2,2023-05-01,104,True
PO700255,1,2023-08-10,15,True
PO700256,1,2024-09-18,238,False
PO700256,2,2024-11-16,3,False
PO700256,2,2024-11-20,4,False
PO700256,3,2024-10-12,52,False
PO700256,3,2024-10-15,42,False
PO700256,4,2024-11-08,32,False
PO700256,5,2024-10-18,15,True
PO700256,6,2024-11-13,30,True
PO700257,1,2023-03-09,94,True
PO700257,2,2023-03-05,51,False
PO700257,2,2023-03-10,51,False
PO700257,3,2023-03-16,220,False
PO700257,4,2023-03-19,5,True
PO700257,5,2023-03-28,24,False
PO700258,1,2022-11-01,231,False
PO700258,2,2022-09-08,30,True
PO700258,3,2022-11-07,28,False
PO700258,4,2022-11-10,16,False
PO700259,1,2022-12-21,11,False
PO700260,1,2025-01-03,36,False
PO700260,2,2025-01-24,52,False
PO700260,3,2024-11-24,89,True
PO700261,1,2024-01-29,128,True
PO700261,2,2024-03-10,13,False
PO700262,1,2024-03-13,44,False
PO700262,2,2024-02-21,254,True
PO700262,3,2024-01-24,20,True
PO700262,4,2024-03-18,165,True
PO700263,1,2023-10-30,21,False
PO700263,2,2023-11-23,7,False
PO700263,3,2023-11-19,33,True
PO700263,4,2023-11-13,11,True
PO700263,5,2023-09-27,46,True
PO700264,1,2022-07-21,5,True
PO700264,2,2022-08-16,47,True
PO700264,3,2022-08-17,77,True
PO700264,4,2022-08-27,2,False
PO700265,1,2024-09-07,24,True
PO700266,1,2022-12-26,40,True
PO700266,1,2022-12-27,44,True
PO700266,2,2023-01-10,5,False
PO700267,1,2023-10-29,2,False
PO700268,1,2024-03-07,22,False
PO700268,2,2024-03-20,6,False
PO700268,2,2024-03-21,7,False
PO700269,1,2022-09-11,111,False
PO700269,2,2022-11-08,203,True
PO700269,3,2022-10-21,212,False
PO700269,4,2022-11-24,139,False
PO700270,1,2024-05-03,36,False
PO700270,2,2024-04-17,16,False
PO700270,3,2024-05-19,19,True
PO700270,4,2024-05-15,15,False
PO700270,5,2024-04-09,20,True
PO700270,6,2024-05-17,3,True
PO700271,1,2024-08-18,66,False
PO700271,2,2024-10-12,53,False
PO700272,1,2024-05-26,13,False
PO700272,2,2024-06-28,120,False
PO700273,1,2024-08-14,22,False
PO700273,2,2024-08-18,35,True
PO700273,3,2024-08-29,1,False
PO700273,4,2024-09-18,20,False
PO700273,5,2024-08-03,87,False
PO700274,1,2023-05-31,20,False
PO700274,2,2023-06-07,6,True
PO700274,3,2023-07-10,7,True
PO700274,4,2023-07-13,28,True
PO700275,1,2023-04-27,23,False
PO700275,2,2023-04-22,15,True
PO700275,2,2023-04-28,5,True
PO700275,3,2023-05-03,31,False
PO700276,1,2024-07-06,18,False
PO700276,2,2024-05-28,12,True
PO700276,3,2024-07-01,1,True
PO700276,4,2024-07-30,22,True
PO700276,5,2024-06-30,7,True
PO700277,1,2024-03-20,6,True
PO700277,1,2024-03-22,6,True
PO700277,2,2024-02-26,13,True
PO700277,3,2024-04-03,5,False
PO700277,4,2024-03-30,91,True
PO700277,5,2024-03-23,111,False
PO700278,1,2024-05-22,147,True
PO700278,2,2024-06-12,14,True
PO700278,3,2024-05-30,52,True
PO700278,3,2024-06-07,28,True
PO700278,4,2024-05-11,238,True
PO700278,5,2024-05-14,22,False
PO700279,1,2023-03-17,4,False
PO700279,2,2023-03-13,3,True
PO700279,2,2023-03-21,5,True
PO700279,3,2023-03-13,68,False
PO700279,4,2023-02-03,8,False
PO700280,1,2022-04-13,75,True
PO700280,2,2022-05-19,118,False
PO700280,3,2022-05-08,12,False
PO700280,4,2022-05-17,12,True
PO700280,5,2022-05-13,39,False
PO700280,6,2022-04-12,17,True
PO700281,1,2024-01-26,18,False
PO700281,2,2024-01-13,15,False
PO700281,3,2024-01-10,218,False
PO700282,1,2022-09-04,6,False
PO700282,2,2022-09-09,30,False
PO700282,3,2022-09-10,33,False
PO700282,4,2022-09-12,103,True
PO700283,1,2023-10-07,58,False
PO700283,2,2023-08-23,82,False
PO700283,3,2023-09-17,23,False
PO700283,4,2023-10-26,197,True
PO700283,5,2023-08-27,16,True
PO700284,1,2022-12-16,2,False
PO700285,1,2022-06-18,2,False
PO700285,1,2022-06-27,2,False
PO700285,2,2022-04-19,10,True
PO700285,3,2022-04-20,15,False
PO700285,4,2022-05-10,12,False
PO700285,4,2022-05-12,6,False
PO700285,5,2022-04-10,40,False
PO700285,6,2022-06-09,7,True
PO700285,6,2022-06-17,6,True
PO700286,1,2022-08-08,23,True
PO700287,1,2022-09-20,70,True
PO700287,1,2022-09-22,93,True
PO700287,2,2022-09-24,85,True
PO700287,3,2022-08-29,4,True
PO700287,4,2022-09-15,21,False
PO700287,5,2022-09-21,15,True
PO700287,5,2022-09-28,7,True
PO700288,1,2022-08-23,31,True
PO700289,1,2022-05-01,21,False
PO700289,2,2022-03-18,12,False
PO700289,3,2022-04-28,14,True
PO700289,4,2022-03-24,27,False
PO700289,5,2022-03-05,88,False
PO700289,6,2022-04-02,6,False
PO700290,1,2024-03-11,4,True
PO700290,1,2024-03-14,6,True
PO700290,2,2024-02-22,42,True
PO700290,3,2024-01-30,34,False
PO700290,4,2024-04-03,22,False
PO700290,5,2024-01-13,7,True
PO700290,6,2024-02-13,21,False
PO700291,1,2023-09-25,40,True
PO700291,2,2023-09-19,256,False
PO700291,3,2023-09-20,65,False
PO700292,1,2022-05-19,139,False
PO700292,2,2022-06-07,15,False
PO700292,3,2022-05-04,22,True
PO700292,4,2022-07-05,10,True
PO700292,5,2022-06-11,7,False
PO700293,1,2022-07-11,51,True
PO700293,2,2022-07-23,97,True
PO700293,3,2022-07-16,2,False
PO700293,4,2022-07-24,111,False
PO700293,5,2022-07-22,116,False
PO700293,6,2022-07-31,71,True
PO700294,1,2023-06-06,16,False
PO700294,2,2023-06-15,9,False
PO700294,3,2023-07-09,15,False
PO700294,4,2023-06-08,39,False
PO700294,5,2023-05-22,189,True
PO700295,1,2024-02-26,139,True
PO700295,2,2024-02-27,235,False
PO700295,3,2024-02-12,88,False
PO700296,1,2022-12-26,6,True
PO700297,1,2024-12-02,2,False
PO700297,2,2024-11-08,42,False
PO700297,3,2024-10-20,35,True
PO700297,3,2024-10-22,39,True
PO700298,1,2023-08-19,29,False
PO700298,2,2023-09-24,19,True
PO700298,3,2023-08-10,7,False
PO700298,4,2023-08-12,174,False
PO700298,5,2023-08-22,10,False
PO700299,1,2023-10-22,7,False
PO700300,1,2023-01-05,10,False
PO700300,2,2023-01-11,15,True
PO700300,3,2023-01-22,68,True
PO700300,4,2022-12-29,4,False
PO700300,5,2022-12-21,21,True
PO700300,5,2022-12-28,15,True
PO700301,1,2024-06-13,80,False
PO700301,2,2024-05-09,114,True
PO700301,3,2024-06-13,22,False
PO700301,4,2024-07-17,205,False
PO700301,5,2024-07-04,4,False
PO700302,1,2023-01-31,46,True
PO700302,2,2023-01-01,85,True
PO700302,3,2023-01-07,4,False
PO700302,4,2023-02-15,2,False
PO700303,1,2022-06-03,89,False
PO700303,2,2022-06-04,6,False
PO700303,3,2022-04-15,141,False
PO700303,4,2022-05-18,10,False
PO700303,5,2022-05-16,7,True
PO700304,1,2023-08-19,20,False
PO700304,2,2023-10-08,33,True
PO700304,3,2023-08-19,80,False
PO700305,1,2022-08-17,17,False
PO700305,1,2022-08-18,12,False
PO700305,2,2022-09-08,74,False
PO700305,3,2022-08-26,23,False
PO700305,4,2022-07-19,2,True
PO700306,1,2024-01-04,5,True
PO700306,1,2024-01-11,3,True
PO700307,1,2024-10-06,76,True
PO700307,2,2024-11-13,15,False
PO700307,3,2024-10-16,19,False
PO700307,4,2024-09-29,6,False
PO700307,5,2024-09-06,5,True
PO700308,1,2024-09-13,29,False
PO700309,1,2023-04-21,2,False
PO700309,1,2023-05-01,3,False
PO700309,2,2023-04-09,141,False
PO700309,3,2023-02-18,5,True
PO700309,3,2023-02-27,5,True
PO700309,4,2023-03-28,48,False
PO700309,5,2023-03-26,77,True
PO700309,6,2023-04-10,7,False
PO700310,1,2024-02-11,4,False
PO700310,2,2024-02-23,26,False
PO700310,3,2024-02-26,18,True
PO700310,3,2024-02-29,9,True
PO700310,4,2024-02-26,9,False
PO700310,4,2024-03-05,12,False
PO700310,5,2024-03-04,6,True
PO700310,6,2024-03-06,5,True
PO700311,1,2023-09-26,26,True
PO700312,1,2024-04-10,9,False
PO700312,2,2024-03-12,7,False
PO700312,2,2024-03-20,7,False
PO700312,3,2024-04-08,21,True
PO700313,1,2023-02-08,9,False
PO700313,2,2023-03-07,6,True
PO700314,1,2022-12-15,70,False
PO700314,2,2022-11-02,0,True
PO700314,3,2022-11-04,30,False
PO700314,4,2022-11-01,116,False
PO700314,5,2022-12-07,24,False
PO700315,1,2023-09-15,186,False
PO700315,2,2023-09-20,5,True
PO700315,3,2023-11-14,21,False
PO700315,4,2023-10-11,10,True
PO700315,5,2023-10-19,8,True
PO700315,5,2023-10-24,10,True
PO700316,1,2024-11-19,45,False
PO700316,2,2024-11-19,21,False
PO700316,3,2024-11-29,19,False
PO700316,4,2024-11-05,29,False
PO700317,1,2024-04-17,23,False
PO700317,2,2024-03-23,7,False
PO700317,3,2024-04-10,34,True
PO700317,4,2024-04-15,117,False
PO700317,5,2024-05-07,46,False
PO700318,1,2024-09-21,11,False
PO700318,2,2024-09-27,16,False
PO700318,3,2024-09-28,13,True
PO700318,4,2024-09-24,135,False
PO700318,5,2024-09-20,3,False
PO700319,1,2023-05-04,8,False
PO700320,1,2024-05-13,6,True
PO700320,2,2024-06-16,23,False
PO700320,2,2024-06-17,12,False
PO700320,3,2024-06-23,8,True
PO700321,1,2024-11-06,194,True
PO700321,2,2024-10-11,14,False
PO700321,3,2024-11-26,22,True
PO700321,4,2024-11-25,232,True
PO700321,5,2024-11-23,32,False
PO700322,1,2024-04-16,235,False
PO700322,2,2024-03-27,14,True
PO700322,3,2024-04-03,30,True
PO700322,4,2024-03-23,90,False
PO700323,1,2024-07-28,26,True
PO700323,2,2024-07-16,5,True
PO700324,1,2023-10-25,19,False
PO700324,2,2023-09-01,21,False
PO700325,1,2022-05-01,142,False
PO700325,2,2022-05-03,15,True
PO700325,3,2022-05-04,161,True
PO700325,4,2022-05-14,16,False
PO700325,5,2022-04-09,31,False
PO700326,1,2024-08-28,88,True
PO700326,2,2024-09-16,1,True
PO700326,2,2024-09-18,2,True
PO700326,3,2024-09-09,27,True
PO700326,4,2024-07-24,11,True
PO700326,5,2024-07-24,3,True
PO700326,6,2024-08-29,55,True
PO700326,6,2024-09-06,27,True
PO700327,1,2022-09-05,21,True
PO700327,2,2022-08-31,17,True
PO700327,3,2022-09-11,11,False
PO700327,4,2022-09-10,4,False
PO700327,5,2022-09-14,9,False
PO700327,5,2022-09-19,4,False
PO700327,6,2022-07-22,0,False
PO700328,1,2024-05-04,61,False
PO700328,2,2024-06-13,12,False
PO700329,1,2022-05-13,28,True
PO700329,2,2022-05-28,12,False
PO700329,3,2022-06-07,20,False
PO700330,1,2022-08-25,5,False
PO700330,2,2022-08-12,175,True
PO700330,3,2022-09-11,2,False
PO700330,4,2022-08-08,7,True
PO700331,1,2023-10-18,26,False
PO700331,2,2023-10-13,34,False
PO700331,3,2023-10-13,4,False
PO700331,4,2023-09-17,31,True
PO700331,5,2023-09-13,236,True
PO700331,6,2023-09-03,21,False
PO700332,1,2024-03-28,16,True
PO700332,2,2024-02-05,8,True
PO700332,2,2024-02-07,5,True
PO700332,3,2024-03-21,17,False
PO700332,4,2024-03-24,135,True
PO700333,1,2023-12-13,10,False
PO700333,2,2024-01-06,82,False
PO700334,1,2022-06-12,31,False
PO700335,1,2023-08-30,9,True
PO700335,1,2023-09-07,10,True
PO700335,2,2023-10-18,144,False
PO700335,3,2023-09-16,30,False
PO700335,4,2023-10-18,26,True
PO700335,5,2023-08-31,9,False
PO700335,5,2023-09-07,5,False
PO700335,6,2023-10-12,31,False
PO700335,6,2023-10-19,26,False
PO700336,1,2025-01-23,23,False
PO700336,2,2024-12-12,6,False
PO700336,3,2025-01-09,76,False
PO700336,4,2025-01-14,135,True
PO700336,5,2024-12-25,11,False
PO700336,6,2025-01-20,15,True
PO700337,1,2024-01-29,37,False
PO700337,2,2024-03-21,167,False
PO700337,3,2024-01-29,59,True
PO700338,1,2022-05-28,85,False
PO700338,2,2022-05-28,4,True
PO700339,1,2024-04-25,6,True
PO700340,1,2024-08-27,17,True
PO700340,2,2024-08-13,3,True
PO700340,3,2024-10-03,21,False
PO700340,4,2024-09-26,4,False
PO700340,5,2024-08-11,86,False
PO700340,6,2024-09-04,17,False
PO700341,1,2024-02-23,87,False
PO700341,2,2024-01-22,24,True
PO700341,3,2024-02-18,12,False
PO700341,4,2023-12-28,25,False
PO700341,5,2024-01-11,13,True
PO700342,1,2022-08-07,8,False
PO700342,2,2022-08-19,23,False
PO700342,3,2022-08-22,119,False
PO700342,4,2022-06-30,14,True
PO700343,1,2022-10-06,171,False
PO700343,2,2022-11-01,165,True
PO700343,3,2022-11-04,11,False
PO700343,3,2022-11-07,7,False
PO700344,1,2022-12-17,17,False
PO700344,2,2023-01-03,6,False
PO700344,2,2023-01-06,5,False
PO700344,3,2022-12-01,65,False
PO700344,4,2022-11-26,18,True
PO700345,1,2024-02-25,60,False
PO700345,1,2024-03-01,59,False
PO700346,1,2025-01-26,38,False
PO700346,2,2025-01-04,10,True
PO700346,3,2024-12-19,141,True
PO700346,4,2024-12-23,14,True
PO700346,4,2024-12-26,9,True
PO700346,5,2024-12-30,8,False
PO700347,1,2024-02-10,9,False
PO700347,1,2024-02-16,13,False
PO700347,2,2024-02-17,43,False
PO700347,2,2024-02-19,55,False
PO700348,1,2023-04-23,60,False
PO700348,2,2023-03-05,41,True
PO700348,3,2023-04-11,18,True
PO700348,4,2023-04-08,104,False
PO700349,1,2023-05-29,63,True
PO700349,2,2023-06-24,173,False
PO700349,3,2023-08-02,3,False
PO700349,4,2023-06-09,24,False
PO700350,1,2024-01-30,23,False
PO700350,1,2024-02-02,34,False
PO700350,2,2024-01-03,246,True
PO700350,3,2023-12-10,24,False
PO700350,4,2024-01-26,100,False
PO700350,5,2023-12-08,88,False
PO700350,6,2023-11-29,5,True
PO700351,1,2023-08-27,13,False
PO700351,2,2023-08-19,38,False
PO700351,3,2023-07-14,9,False
PO700351,4,2023-08-05,204,False
PO700351,5,2023-07-01,13,False
PO700351,5,2023-07-06,9,False
PO700351,6,2023-07-02,6,False
PO700352,1,2023-08-02,26,False
PO700353,1,2023-05-09,13,False
PO700353,1,2023-05-10,6,False
PO700353,2,2023-03-13,230,True
PO700353,3,2023-04-24,15,True
PO700353,4,2023-03-25,11,False
PO700354,1,2022-02-07,11,True
PO700354,2,2022-04-08,10,False
PO700354,2,2022-04-18,7,False
PO700354,3,2022-04-12,164,True
PO700354,4,2022-04-13,17,False
PO700354,5,2022-04-26,9,False
PO700354,6,2022-02-12,113,True
PO700355,1,2023-08-10,88,False
PO700355,2,2023-09-22,10,False
PO700355,3,2023-09-14,116,False
PO700356,1,2022-05-10,66,False
PO700356,2,2022-05-15,40,True
PO700356,3,2022-06-04,21,False
PO700357,1,2022-02-25,18,False
PO700357,1,2022-02-28,9,False
PO700357,2,2022-03-23,4,True
PO700357,3,2022-03-07,91,False
PO700357,4,2022-03-16,67,True
PO700358,1,2022-10-05,45,True
PO700358,2,2022-10-05,5,True
PO700358,2,2022-10-12,8,True
PO700358,3,2022-09-28,18,False
PO700358,4,2022-12-07,8,False
PO700358,5,2022-11-21,8,True
PO700359,1,2022-11-10,24,True
PO700359,2,2022-11-15,44,False
PO700359,3,2022-11-23,71,True
PO700359,4,2022-12-04,18,False
PO700359,5,2022-12-04,26,False
PO700359,6,2022-12-20,17,False
PO700360,1,2022-11-20,23,True
PO700360,2,2022-11-17,12,True
PO700360,2,2022-11-23,11,True
PO700360,3,2022-12-11,42,True
PO700360,4,2023-01-04,21,True
PO700361,1,2024-01-18,173,False
PO700362,1,2023-10-31,23,True
PO700362,2,2023-10-25,23,False
PO700362,3,2023-10-19,9,False
PO700363,1,2024-08-08,11,True
PO700364,1,2024-04-14,5,False
PO700364,2,2024-03-17,24,False
PO700364,2,2024-03-19,12,False
PO700364,3,2024-05-07,35,True
PO700364,4,2024-05-07,45,True
PO700364,5,2024-04-04,12,False
PO700364,6,2024-03-08,39,False
PO700365,1,2023-04-18,102,True
PO700366,1,2024-04-24,8,False
PO700366,2,2024-06-03,16,False
PO700366,3,2024-06-02,19,False
PO700366,4,2024-05-25,12,False
PO700366,5,2024-04-18,30,True
PO700366,6,2024-05-15,17,True
PO700366,6,2024-05-16,23,True
PO700367,1,2023-05-20,29,False
PO700367,2,2023-07-03,5,True
PO700367,2,2023-07-06,7,True
PO700367,3,2023-07-06,25,False
PO700367,4,2023-06-02,22,True
PO700367,5,2023-06-28,24,True
PO700367,6,2023-06-19,6,True
PO700368,1,2024-12-15,7,True
PO700368,2,2025-01-16,6,False
PO700368,2,2025-01-17,3,False
PO700369,1,2024-11-09,15,False
PO700369,1,2024-11-12,18,False
PO700369,2,2024-11-16,8,True
PO700369,3,2024-11-17,189,True
PO700369,4,2024-11-18,6,True
PO700369,4,2024-11-26,7,True
